受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2023/6/12,42,20200850,18249650,15213450,10.49,11.52,11.52,11.52,8.8,8.8,8.8,8.8,8.8,8.8,6022150,2139150,1359050,1171050
2023/6/12,43,20500300,17345550,14705100,8.55,10.73,10.73,10.73,8.38,7.5,7.5,7.5,7.5,7.5,6176400,2116800,1352150,1182650
2023/6/12,44,20681850,17051250,14808900,8.32,10.21,10.21,10.21,7.4,7.4,7.4,7.4,7.4,7.4,6038200,2114600,1346200,1176700
2023/6/12,45,20376550,17041900,14826650,8.19,10.21,10.21,10.21,10.21,7.1,7.1,7.1,7.1,7.1,6069450,2107850,1350700,1181200
2023/6/12,46,20222750,16954200,14861750,8.06,10.11,10.11,10.11,10.11,6.94,6.94,6.94,6.94,6.94,5949050,2107950,1200200,1030700
2023/6/12,47,19857950,16756900,14681600,7.93,9.5,9.5,9.5,9.5,6,6,6,6,6,5555850,2108900,974700,807700
2023/6/12,48,19013250,16293350,14609450,7.34,8.25,8.25,8.25,8.25,5.05,5.05,5.05,5.05,5.05,4512800,2110000,779200,616200
2023/6/13,1,18144500,15936100,13822600,7.98,10,10,10,10,5.05,5.05,5.05,5.05,5.05,4750850,1670650,721500,571500
2023/6/13,2,19973450,15577750,13771150,7.63,9.03,9.03,9.03,9.03,5.05,5.05,5.05,5.05,5.05,6075450,1671750,952800,802800
2023/6/13,3,20827700,15268900,13598550,7.3,8.96,8.96,8.96,8.96,3,3,3,3,3,6833400,1671550,1044850,894850
2023/6/13,4,21428900,15181500,13670500,6.44,8.48,8.48,8.48,8.48,1.01,1.01,1.01,1.01,1.01,7189450,1672100,1221350,1071350
2023/6/13,5,21758350,15257850,13678450,7.1,8.26,8.26,8.26,8.26,3,3,3,3,3,7396900,1672050,1270150,1120150
2023/6/13,6,21797150,15295100,13615800,7.1,8.22,8.22,8.22,8.22,5.05,5.05,5.05,5.05,5.05,7468000,1672150,1347300,1197300
2023/6/13,7,21897000,15091600,13534850,6,8.02,8.02,8.02,8.02,5.05,5.05,5.05,5.05,5.05,7543350,1671500,1402600,1252600
2023/6/13,8,21822700,15149150,13534100,6.57,8.09,8.09,8.09,8.09,5.05,5.05,5.05,5.05,5.05,7472850,1671500,1440250,1290250
2023/6/13,9,21749100,15143700,13454650,7.1,8.03,8.03,8.03,8.03,5.05,5.05,5.05,5.05,5.05,7414700,1671850,1452800,1302800
2023/6/13,10,21477550,15193800,13511950,7,8.01,8.01,8.01,8.01,5.05,5.05,5.05,5.05,5.05,7245050,1672200,1452900,1302900
2023/6/13,11,21188450,15223250,13383850,7.43,8.17,8.17,8.17,8.17,6.5,6.5,6.5,6.5,6.5,6999750,1468900,1302250,1302250
2023/6/13,12,21402250,14780300,13089050,7.3,8.02,8.02,8.02,8.02,5.05,5.05,5.05,5.05,5.05,7057600,1216750,1277150,1276150
2023/6/13,13,20965350,14163350,12380900,7.4,8.19,8.19,8.19,8.19,5.05,5.05,5.05,5.05,5.05,6943450,965600,1294100,1274800
2023/6/13,14,21070450,14213750,12704550,6,8.1,8.1,8.1,8.1,3.01,3.01,3.01,3.01,3.01,6844250,717650,1292450,1257450
2023/6/13,15,22252800,14059750,12867300,5.01,7.98,7.98,7.98,7.86,0.02,0.02,0.02,0.02,0.02,7409600,470300,1500100,1438900
2023/6/13,16,22530300,14162250,13017200,3.01,7.98,7.98,7.98,6.38,0.01,0.01,0.01,0.01,0.01,7372450,472950,1303550,1241250
2023/6/13,17,23150750,14788650,13800900,3,7.83,7.83,7.83,0.02,0.02,0.02,0.02,0.02,0.02,6640150,496500,1628850,1564150
2023/6/13,18,22916800,15639050,14516900,3.01,8.02,8.02,8.02,0.02,0.02,0.02,0.02,0.02,0.02,6008950,499200,1724750,1658650
2023/6/13,19,22910450,16527700,15196550,5.61,8.1,8.1,8.1,3,3,3,3,3,3,5467650,501800,2056950,1889650
2023/6/13,20,23269800,17433100,15534600,6.26,8,8,8,6.14,5.1,5.1,5.1,5.1,5.1,5381300,504900,3042450,2475150
2023/6/13,21,23674800,17239100,15588000,5,7.79,7.79,7.79,5.61,5.1,5.1,5.1,5.1,5.1,5551300,528200,3309850,2731350
2023/6/13,22,24070650,17375950,15947250,5,7.5,7.5,7.5,5,3.1,3.1,3.1,3.1,3.1,5589150,531650,3298950,2719650
2023/6/13,23,24215150,17844050,16299700,5,7.5,7.5,7.5,3.01,3.01,3.01,3.01,3.01,3.01,5619650,548800,3358450,2791150
2023/6/13,24,24190550,17871850,16353100,5,7,7,7,5.01,5,5,5,5,3,5677750,548600,3445750,2879650
2023/6/13,25,24114250,17337150,16350050,1.5,5,5,5,1,1,1,1,1,0.5,5389650,557000,3291750,2828650
2023/6/13,26,23786300,17435200,16340300,1,5,5,5,1,1,1,1,1,1,5101800,557600,3172250,2697150
2023/6/13,27,23082750,17566500,16034900,5,8.15,8.15,8.15,5.67,0.01,0.01,0.01,0.01,0.01,4838700,556900,2202700,2124600
2023/6/13,28,22576000,17466600,15843650,5.02,8.71,8.71,8.71,1,1,1,1,1,1,4674450,561150,2102300,2023600
2023/6/13,29,21878900,18682250,16042650,8.36,10.74,10.74,10.74,5.61,3,3,3,3,3,4472650,590650,1944650,1865950
2023/6/13,30,20903100,18607250,15798700,9.03,11.52,11.52,11.52,8.52,5,5,5,5,5,4319800,613850,1950850,1888650
2023/6/13,31,20404500,18365750,15586750,10.05,13.82,13.82,13.82,6.85,6.85,6.85,6.85,6.85,6.85,4533650,782850,1970950,1926850
2023/6/13,32,19534600,18247750,15092850,10.73,14.01,14.01,14.01,7.1,7.1,7.1,7.1,7.1,7.1,4264900,823550,1625500,1622300
2023/6/13,33,18994350,17906300,14802300,10.73,14.01,14.01,14.01,7.1,7.1,7.1,7.1,7.1,7.1,4042300,819150,1436000,1436000
2023/6/13,34,18218200,17730450,14409300,11.18,14.01,14.01,14.01,10.27,7.43,7.43,7.43,7.43,7.43,3670350,815600,1461300,1461300
2023/6/13,35,18029400,17468150,14167550,11.24,14.01,14.01,14.01,11.17,7.43,7.43,7.43,7.43,7.43,3792900,957950,1254100,1254100
2023/6/13,36,17908750,17688400,14087400,11.75,14.01,14.01,14.01,11.75,8.35,8.35,8.35,8.35,8.35,4115950,1203800,922100,922100
2023/6/13,37,18552350,18442800,14745750,12.69,14.01,14.01,14.01,14.01,8.87,8.87,8.87,8.87,8.87,4465200,1446050,900300,900300
2023/6/13,38,18609100,18765100,14707700,13.84,14.01,14.01,14.01,14.01,9.25,9.25,9.25,9.25,9.25,4782200,1694050,900300,900300
2023/6/13,39,18792050,18917450,14910650,13.75,14.01,14.01,14.01,14.01,10.34,10.34,10.34,10.34,10.34,5019250,1947600,1101100,1101100
2023/6/13,40,19074200,19018050,15206250,12.69,14.01,14.01,14.01,14.01,10,10,10,10,10,5281200,2153800,1199100,1199100
2023/6/13,41,18907600,18208050,14812550,11.37,14.01,14.01,14.01,14.01,10.34,10.34,10.34,10.34,10.34,5346550,2080350,1207150,1207150
2023/6/13,42,19284800,18269300,14999200,11.48,14,14,14,14,9.25,9.25,9.25,9.25,9.25,5453700,2073900,1296900,1296900
2023/6/13,43,19726900,17502550,14475550,10.75,11.31,11.31,11.31,11.31,10.34,10.34,10.34,10.34,10.34,5663700,2070900,1356750,1356750
2023/6/13,44,20133050,17188450,14365250,10.6,10.74,10.74,10.74,10.74,9.25,9.25,9.25,9.25,9.25,5844050,2152250,1315550,1315550
2023/6/13,45,19522850,16802250,14065150,10,10.73,10.73,10.73,10.73,8,8,8,8,8,5935250,2142950,1432950,1432950
2023/6/13,46,19580400,16587650,14121500,8.75,10.68,10.68,10.68,9.34,7.43,7.43,7.43,7.43,7.43,6011400,2142450,1347300,1347300
2023/6/13,47,19099150,16180050,13914250,8.37,10.02,10.02,10.02,10.02,7.3,7.3,7.3,7.3,7.3,5806300,2130250,1060250,1060250
2023/6/13,48,18243650,15722000,13748250,8.07,10.02,10.02,10.02,10.02,5.05,5.05,5.05,5.05,5.05,4795900,1981000,698050,698050
2023/6/14,1,17193250,15975950,13888450,8.02,9.76,9.76,9.76,9.76,5.05,5.05,5.05,5.05,5.05,4098650,1970500,873100,773100
2023/6/14,2,19473850,15746400,14031550,7.3,9.08,9.08,9.08,9.08,5.05,5.05,5.05,5.05,5.05,5708450,1958500,1052100,952100
2023/6/14,3,20303700,15413200,13790550,6,8.55,8.55,8.55,8.55,5.05,5.05,5.05,5.05,5.05,6580550,1958650,1217650,1117650
2023/6/14,4,20792450,15655750,13875400,7.1,8.78,8.78,8.78,8.78,5.05,5.05,5.05,5.05,5.05,6890500,1959250,1431800,1331800
2023/6/14,5,20990550,15721350,14027800,7.1,8.66,8.66,8.66,8.66,5.05,5.05,5.05,5.05,5.05,7015300,1959350,1469550,1369550
2023/6/14,6,20871900,15571750,13790450,7.1,8.72,8.72,8.72,8.72,5.05,5.05,5.05,5.05,5.05,7062250,1959300,1472400,1392400
2023/6/14,7,20851200,15611250,13799900,7.34,9,9,9,9,5.05,5.05,5.05,5.05,5.05,7101950,1958750,1435450,1435450
2023/6/14,8,20866900,15659450,13798400,7.4,8.7,8.7,8.7,8.7,6,6,6,6,6,7115900,1958850,1438050,1438050
2023/6/14,9,20973600,15704700,13793800,7.4,8.68,8.68,8.68,8.68,6.73,6.73,6.73,6.73,6.73,7208450,1958400,1438100,1438100
2023/6/14,10,21006750,15797800,13857600,7.88,8.74,8.74,8.74,8.74,7.02,7.02,7.02,7.02,7.02,7236800,1958750,1438250,1438250
2023/6/14,11,20929750,15769750,13778900,7.88,8.66,8.66,8.66,8.66,7.1,7.1,7.1,7.1,7.1,7225000,1954450,1438400,1438400
2023/6/14,12,20927250,15636550,13820950,7.3,8.59,8.59,8.59,8.59,5.05,5.05,5.05,5.05,5.05,7296150,1954750,1372400,1371400
2023/6/14,13,20490300,15148250,13198800,7.56,10.13,10.13,10.13,10.13,5,5,5,5,5,7415300,1955250,1371450,1352150
2023/6/14,14,20754150,15255900,13283100,7.3,10,10,10,10,3,3,3,3,3,7512600,1957600,1254100,1219100
2023/6/14,15,20416050,15457150,13420050,7.3,9.6,9.6,9.6,9.6,2,2,2,2,2,7112600,1959750,1321650,1270650
2023/6/14,16,20270100,16047600,13828700,7.43,10.6,10.6,10.6,10.6,2.09,2.09,2.09,2.09,2.09,6725950,1962650,1371050,1320550
2023/6/14,17,20835450,17684050,15350950,8.4,11.06,11.06,11.06,10.99,2,2,2,2,2,6268200,1965900,1489650,1439150
2023/6/14,18,20347950,18496000,15655100,8.72,13.11,13.11,13.11,13,5.05,5.05,5.05,5.05,5.05,5915000,1968250,1514300,1463800
2023/6/14,19,20615850,18985750,15894650,9.76,13.62,13.62,13.62,10.98,5.05,5.05,5.05,5.05,5.05,5677800,1972600,1559650,1509150
2023/6/14,20,20967750,19572850,16395900,8.65,13.52,13.52,13.52,8.42,7.3,7.3,7.3,7.3,7.3,5596300,1977600,2043450,1976150
2023/6/14,21,21070600,19559950,16557500,8.52,13.54,13.54,13.54,7.16,7.1,7.1,7.1,7.1,7.1,5690700,2001300,2195950,2117450
2023/6/14,22,21329300,20048400,16797600,8.49,13.62,13.62,13.62,7.3,7.3,7.3,7.3,7.3,7.3,5783500,2004250,2364600,2285100
2023/6/14,23,21719500,20122700,17005050,8.5,13.62,13.62,13.62,7.05,7.05,7.05,7.05,7.05,7.05,5891500,2019250,2377050,2297750
2023/6/14,24,22245650,19903050,17119800,8.34,13.16,13.16,13.16,5.1,5.1,5.1,5.1,5.1,5.1,6077450,2018150,2422650,2344550
2023/6/14,25,22502450,19092250,16877650,7.3,10.92,10.92,10.92,1.54,1.54,1.54,1.54,1.54,1.54,6090950,1915350,2120850,2045550
2023/6/14,26,22650000,19197300,17148150,7.17,10.74,10.74,10.74,1,1,1,1,1,1,5893050,1923450,1955850,1880550
2023/6/14,27,22336150,19683150,17374850,7.98,11.06,11.06,11.06,3.01,3.01,3.01,3.01,3.01,3.01,5697350,1936600,1802600,1724100
2023/6/14,28,22204400,19603700,17238000,8.12,11.18,11.18,11.18,5,5,5,5,5,5,5600050,1977150,1839350,1760050
2023/6/14,29,21907050,19741350,17150400,8.25,11.18,11.18,11.18,5.05,5.05,5.05,5.05,5.05,5.05,5558700,2026250,1827400,1748300
2023/6/14,30,21604850,19494200,16881750,8.4,11.52,11.52,11.52,5.1,5.1,5.1,5.1,5.1,5.1,5695700,2043200,1768750,1706150
2023/6/14,31,21355700,19273750,16549450,8.5,11.12,11.12,11.12,7.19,7.19,7.19,7.19,7.19,7.19,5601700,2040550,1810800,1766300
2023/6/14,32,20745600,19012100,16353900,9.24,12.07,12.07,12.07,11.37,7.1,7.1,7.1,7.1,7.1,5435600,2046950,1371050,1367850
2023/6/14,33,20448550,18941450,16324500,8.87,11.06,11.06,11.06,10.05,7.3,7.3,7.3,7.3,7.3,5159850,2164650,1150650,1150650
2023/6/14,34,20145250,18748500,16130400,9.22,11.18,11.18,11.18,11.18,7.34,7.34,7.34,7.34,7.34,5178050,2224450,1102000,1102000
2023/6/14,35,19732700,18578300,15695800,10.58,11.52,11.52,11.52,11.52,8.35,8.35,8.35,8.35,8.35,5411600,2375600,1156100,1156100
2023/6/14,36,19505350,18444000,15113200,10.73,12.93,12.93,12.93,12.93,8.87,8.87,8.87,8.87,8.87,5617550,2374200,1029600,1029600
2023/6/14,37,19507950,19061400,15518150,11,13.62,13.62,13.62,13.62,10.49,10.49,10.49,10.49,10.49,5431100,2361750,935600,935600
2023/6/14,38,19322050,19194250,15497350,11.52,13.62,13.62,13.62,13.62,12.17,12.17,12.17,12.17,12.17,5340050,2379200,985100,985100
2023/6/14,39,19209050,19245350,15472700,12.12,13.62,13.62,13.62,13.62,12.24,12.24,12.24,12.24,12.24,5219700,2379850,1203500,1203500
2023/6/14,40,19075650,19166450,15358700,11.46,13.62,13.62,13.62,13.62,12.22,12.22,12.22,12.22,12.22,5195300,2372700,1261700,1261700
2023/6/14,41,19014200,18371950,15127950,10.74,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,5194250,2335750,1268200,1268200
2023/6/14,42,19225350,18171550,14979700,10.68,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,5289000,2330500,1256700,1256700
2023/6/14,43,19480150,17475950,14503200,9.25,10.62,10.62,10.62,10.62,10.49,10.49,10.49,10.49,10.49,5483800,2277300,1268200,1268200
2023/6/14,44,19895200,17168350,14468050,8.37,10,10,10,10,9.87,9.87,9.87,9.87,9.87,5787050,2272050,1243200,1243200
2023/6/14,45,19834300,16757650,14302500,8.16,9.76,9.76,9.76,9.76,8.32,8.32,8.32,8.32,8.32,6017750,2270150,1224550,1224550
2023/6/14,46,19824400,16665700,14457850,8,8.58,8.58,8.58,8.58,7.43,7.43,7.43,7.43,7.43,5841500,2187150,1078800,1078800
2023/6/14,47,19530400,16256150,14383900,7.43,8.62,8.62,8.62,8.62,7.1,7.1,7.1,7.1,7.1,5588900,2121250,824350,824350
2023/6/14,48,18720800,16268550,14325300,7.43,9.41,9.41,9.41,9.41,5.05,5.05,5.05,5.05,5.05,4643350,2066550,549600,549600
2023/6/15,1,18982650,16487900,14422350,10.51,10.61,10.61,10.61,10.61,5.05,5.05,5.05,5.05,5.05,6145250,2923800,1036700,886700
2023/6/15,2,21131000,16592950,14485700,9.65,10.02,10.02,10.02,10.02,5.05,5.05,5.05,5.05,5.05,7656800,2905300,1398000,1248000
2023/6/15,3,22084250,16003550,14180000,8.42,9.02,9.02,9.02,9.02,4.47,4.47,4.47,4.47,4.47,8454750,2895600,1591300,1441300
2023/6/15,4,22464150,15940050,14250350,8.33,8.78,8.78,8.78,8.78,3,3,3,3,3,8583850,2886200,1769800,1619800
2023/6/15,5,22483750,15966050,14323000,8.31,8.7,8.7,8.7,8.7,5.05,5.05,5.05,5.05,5.05,8642650,2879000,1894400,1744400
2023/6/15,6,22211000,16009200,14240000,8.35,8.72,8.72,8.72,8.72,5.05,5.05,5.05,5.05,5.05,8552400,2868900,2001650,1851650
2023/6/15,7,22314000,16235350,14358600,8.55,9.02,9.02,9.02,9.02,5.05,5.05,5.05,5.05,5.05,8522400,2865950,2039500,1889500
2023/6/15,8,22152000,16315850,14266000,8.96,9.02,9.02,9.02,9.02,5.05,5.05,5.05,5.05,5.05,8435300,2866100,2134400,1984400
2023/6/15,9,21910450,16382000,14144500,9.02,9.13,9.13,9.13,9.13,6,6,6,6,6,8350900,2865700,2180200,2030200
2023/6/15,10,21654300,16150450,13906350,9.02,9.4,9.4,9.4,9.4,6.94,6.94,6.94,6.94,6.94,8183700,2666000,2108850,1958850
2023/6/15,11,21407100,15993900,13712300,9.12,9.33,9.33,9.33,9.33,7,7,7,7,7,7969700,2413000,2081800,1931800
2023/6/15,12,21374550,15598500,13494750,8.88,8.88,8.88,8.88,8.88,5.05,5.05,5.05,5.05,5.05,7748550,2188850,1940800,1789800
2023/6/15,13,20793600,14846300,12564150,9.05,9.38,9.38,9.38,9.38,5.05,5.05,5.05,5.05,5.05,7604900,1941150,1755100,1735800
2023/6/15,14,21053100,14375400,12468350,8.72,10,10,10,10,0.02,0.02,0.02,0.02,0.02,7986800,1693750,1679500,1644500
2023/6/15,15,21398550,14864800,12837600,9.02,10.62,10.62,10.62,10.62,0.01,0.01,0.01,0.01,0.01,7711000,1700800,1745600,1694600
2023/6/15,16,20242800,15152300,13074100,8.63,11.37,11.37,11.37,11.37,0.02,0.02,0.02,0.02,0.02,5535950,992450,1792100,1735700
2023/6/15,17,19212100,15288650,12955300,8.4,10.74,10.74,10.74,7,5.02,5.02,5.02,5.02,5.02,4408100,813150,2094750,2035000
2023/6/15,18,19204300,15821850,13330900,8.5,10.75,10.75,10.75,8.72,5.1,5.1,5.1,5.1,5.1,4407800,814250,2052300,1992550
2023/6/15,19,20119800,16657700,14250800,8.57,11.67,11.67,11.67,8.7,5.02,5.02,5.02,5.02,0.01,4474000,818750,1865450,1805700
2023/6/15,20,20354200,16883450,14434250,8.44,11.67,11.67,11.67,11.67,5.02,5.02,5.02,5.02,0.01,4441800,821200,1874450,1814700
2023/6/15,21,20690700,16735850,14350150,8.28,11.18,11.18,11.18,11.18,3.01,3.01,3.01,3.01,0.01,4510850,791750,1742300,1682550
2023/6/15,22,20985350,16930450,14534550,8.2,11.43,11.43,11.43,11.43,3.01,3.01,3.01,3.01,0.01,4642800,791700,1789650,1729900
2023/6/15,23,21298450,17355000,14656400,8.16,11.52,11.52,11.52,11.52,5.1,5.1,5.1,5.1,0.01,4711300,801200,2040650,1830900
2023/6/15,24,21500000,17516850,14729650,8.13,11.67,11.67,11.67,11.67,5,5,5,5,0.01,4721150,799550,2314650,1954900
2023/6/15,25,21829150,16543650,13964500,4.65,10.73,10.73,10.73,10.73,1,1,1,1,0.01,4842800,800200,2252150,1892400
2023/6/15,26,21846300,16420650,13879650,3.01,10.73,10.73,10.73,8.85,0.02,0.02,0.02,0.02,0.01,4860550,799450,2126150,1766400
2023/6/15,27,21127950,17096500,14451250,8.02,11.37,11.37,11.37,11.37,1,1,1,1,0.01,4694900,801300,1891150,1531400
2023/6/15,28,21052350,17209400,14539850,8.25,11.52,11.52,11.52,11.52,3,3,3,3,0.01,4629950,804650,1727150,1367400
2023/6/15,29,20625200,17133650,14451000,8.36,11.96,11.96,11.96,11.96,3,3,3,3,0.01,4565150,829350,1557150,1197400
2023/6/15,30,20312400,16930650,14307250,8.55,11.52,11.52,11.52,11.52,1,1,1,1,0.01,4584500,873950,1462700,1118850
2023/6/15,31,19620150,16418700,13973150,9.68,11.52,11.52,11.52,11.52,1,1,1,1,1,4383450,864050,1084700,907550
2023/6/15,32,19059650,16238300,13861900,10.55,12.68,12.68,12.68,12.68,3.01,3.01,3.01,3.01,3.01,4131850,855650,804400,791950
2023/6/15,33,18502500,16473450,14213600,10.5,12.68,12.68,12.68,12.68,3,3,3,3,3,3687000,847650,866800,863850
2023/6/15,34,17989600,16596150,14266000,10.73,12.68,12.68,12.68,12.68,7.5,7.5,7.5,7.5,7.5,3461200,837550,992650,992650
2023/6/15,35,17807500,16625900,14209350,10.74,12.68,12.68,12.68,12.68,7.5,7.5,7.5,7.5,7.5,3602600,1240450,1040500,1040500
2023/6/15,36,17676100,16807500,14125850,11.24,12.68,12.68,12.68,12.68,8.4,8.4,8.4,8.4,8.4,3816600,1492100,1051050,1051050
2023/6/15,37,18542600,17503600,14791150,11.24,13.1,13.1,13.1,13.1,9.25,9.25,9.25,9.25,9.25,4302450,1726450,935750,935750
2023/6/15,38,18570400,17837350,14751750,11.95,13.1,13.1,13.1,13.1,9.75,9.75,9.75,9.75,9.75,4578150,1969150,988750,988750
2023/6/15,39,18866650,17755600,14880700,11.18,12.68,12.68,12.68,12.68,10.34,10.34,10.34,10.34,10.34,4727150,2165150,1163750,1163750
2023/6/15,40,19297400,17771850,14949450,10.98,12.68,12.68,12.68,12.68,9.99,9.99,9.99,9.99,9.99,4798000,2160250,1377250,1377250
2023/6/15,41,18880250,17155850,14400250,10.61,10.74,10.74,10.74,10.74,10,10,10,10,10,4828600,2200450,1377550,1377550
2023/6/15,42,19051700,16906000,14336550,10.55,10.73,10.73,10.73,10.73,9.25,9.25,9.25,9.25,9.25,4945050,2180100,1345550,1345550
2023/6/15,43,19281050,16315050,14088500,9.76,9.76,9.76,9.76,9.76,9.76,9.76,9.76,9.76,9.76,5445500,2314350,1555500,1555500
2023/6/15,44,19785450,16018750,14154700,8.67,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,5933950,2316600,1516000,1516000
2023/6/15,45,20115850,16264400,14068200,8.8,9.76,9.76,9.76,9.76,8.34,8.34,8.34,8.34,8.34,6353750,2388050,1551300,1551300
2023/6/15,46,19958600,16123850,13993600,8.65,9.9,9.9,9.9,9.9,8.3,8.3,8.3,8.3,8.3,6346000,2370300,1404950,1404950
2023/6/15,47,19752750,15815650,13800050,8.32,9.76,9.76,9.76,9.76,6.01,6.01,6.01,6.01,6.01,6172250,2220200,1201900,1201900
2023/6/15,48,18825850,15418700,13654650,8,9.06,9.06,9.06,9.06,5.05,5.05,5.05,5.05,5.05,5067900,2070350,924450,924450
2023/6/16,1,17821600,16051500,13715500,10.61,10.61,10.61,10.61,10.61,5.05,5.05,5.05,5.05,5.05,5275350,2430550,880750,730750
2023/6/16,2,20092950,15682700,13840450,9.65,9.65,9.65,9.65,9.65,5.05,5.05,5.05,5.05,5.05,6779100,2431800,1120550,970550
2023/6/16,3,21176850,15307350,13653100,8.96,8.96,8.96,8.96,8.96,3,3,3,3,3,7672250,2435800,1276950,1126950
2023/6/16,4,21772550,15069500,13624400,8.26,8.58,8.58,8.58,8.58,0.47,0.47,0.47,0.47,0.47,7956750,2436000,1410850,1260850
2023/6/16,5,21936500,15635100,13789850,9,9.2,9.2,9.2,9.2,3,3,3,3,3,8172850,2436100,1749850,1599850
2023/6/16,6,21908550,15746750,13777600,9,9,9,9,9,5.05,5.05,5.05,5.05,5.05,8169050,2435600,1851000,1701000
2023/6/16,7,21999300,15689700,13876500,9.29,9.29,9.29,9.29,9.29,5.05,5.05,5.05,5.05,5.05,8193900,2434950,1867800,1717800
2023/6/16,8,21638100,15808050,13764350,9.9,9.42,9.42,9.42,9.42,5.05,5.05,5.05,5.05,5.05,8092200,2434750,1846700,1696700
2023/6/16,9,21713400,15977450,13837650,9.9,9.5,9.5,9.5,9.5,5.05,5.05,5.05,5.05,5.05,8097800,2434850,1864700,1714700
2023/6/16,10,21621000,15961200,13720700,9.9,9.56,9.56,9.56,9.56,5.61,5.61,5.61,5.61,5.61,8119150,2434700,1835800,1685800
2023/6/16,11,21535750,15855450,13565400,9.94,9.5,9.5,9.5,9.5,6,6,6,6,6,8002850,2232400,1821800,1671800
2023/6/16,12,21894000,15448850,13544250,9,9,9,9,9,5.05,5.05,5.05,5.05,5.05,7961850,1984400,1798000,1647000
2023/6/16,13,21220000,14679650,12643800,9,9.24,9.24,9.24,9.24,3,3,3,3,3,7668250,1702750,1752550,1583250
2023/6/16,14,21941100,14257400,12397700,8.72,9.71,9.71,9.71,9.71,0.01,0.01,0.01,0.01,0.01,7980850,1456050,1570800,1435800
2023/6/16,15,22341850,14017700,12241600,7.99,8.8,8.8,8.8,8.8,0.01,0.01,0.01,0.01,0.01,7857900,1197850,1594350,1443350
2023/6/16,16,22172800,14684850,12464850,8.5,10.73,10.73,10.73,10.73,0.01,0.01,0.01,0.01,0.01,6398400,682900,2004150,1853650
2023/6/16,17,21399350,13709900,11971300,5.61,8.63,8.63,8.63,8.63,0.01,0.01,0.01,0.01,0.01,5905800,385850,2357150,2206650
2023/6/16,18,22191550,14443300,12625200,5.1,8.63,8.63,8.63,8.43,0.01,0.01,0.01,0.01,0.01,6024350,389900,2427700,2277200
2023/6/16,19,23465250,14998550,13007650,5,8.62,8.62,8.62,8.19,0.01,0.01,0.01,0.01,0.01,6275400,394250,2388150,2237650
2023/6/16,20,24337050,15280600,13478350,1.01,8.62,8.62,8.62,5.04,0.01,0.01,0.01,0.01,0.01,6410400,396750,2598550,2442150
2023/6/16,21,24924950,15569650,13710100,1,8.62,8.62,8.62,2.01,0.01,0.01,0.01,0.01,0.01,6681350,414700,2594900,2435150
2023/6/16,22,25357900,15557100,13921100,0.02,8.64,8.64,8.64,1.01,0.01,0.01,0.01,0.01,0.01,6823900,418250,2562900,2403150
2023/6/16,23,25880800,15718950,14182450,0.01,8.42,8.42,8.42,1,0.01,0.01,0.01,0.01,0.01,6959650,429500,2632600,2472850
2023/6/16,24,26006200,15520300,13897600,0.01,8.55,8.55,8.55,1,0.01,0.01,0.01,0.01,0.01,6985250,429600,2348000,2238250
2023/6/16,25,26653050,15087100,13636900,0.01,8.5,8.5,8.5,0.01,0.01,0.01,0.01,0.01,0.01,6997250,433600,2113500,2053750
2023/6/16,26,26403900,15050100,13605700,0.01,8.26,8.26,8.26,0.01,0.01,0.01,0.01,0.01,0.01,6777150,434350,2110350,2050600
2023/6/16,27,24812150,15784600,13969600,0.02,8.88,8.88,8.88,1,0.01,0.01,0.01,0.01,0.01,6375900,435900,2312000,2152250
2023/6/16,28,24483200,15931550,13991600,1,8.92,8.92,8.92,6.18,0.01,0.01,0.01,0.01,0.01,6168700,431700,2462550,2152800
2023/6/16,29,23777350,15960100,13933000,3.01,8.71,8.71,8.71,8.37,0.01,0.01,0.01,0.01,0.01,5952850,432350,2333400,2029950
2023/6/16,30,22764700,15449400,13491050,5,8.8,8.8,8.8,6.18,0.01,0.01,0.01,0.01,0.01,5718950,434050,2052450,1767850
2023/6/16,31,21865900,14490500,12804250,5,8.71,8.71,8.71,1,0.01,0.01,0.01,0.01,0.01,5450050,436150,1571300,1303400
2023/6/16,32,21070750,15463500,13709150,7.92,10.55,10.55,10.55,6.47,0.01,0.01,0.01,0.01,0.01,4687800,464250,1431600,1328400
2023/6/16,33,19560450,16143600,13964350,8.65,10.74,10.74,10.74,8.61,0.01,0.01,0.01,0.01,0.01,4093750,494000,1413950,1340450
2023/6/16,34,18375650,16195500,13974100,10.62,10.92,10.92,10.92,10.92,3.01,3.01,3.01,3.01,3.01,3507300,488150,1599900,1551400
2023/6/16,35,18515300,16533100,14014450,10.58,11,11,11,11,7.39,7.39,7.39,7.39,7.39,4052500,894450,1793550,1672550
